sig_HSC_CLP	sig_CLP_ProB	sig_ProB_PreB	sig_PreB_ImmatureB	sig_ImmatureB_TransitionalB	sig_TransitionalB_NaiveCD5neg	sig_TransitionalB_NaiveCD5pos	sig_NaiveCD5neg_NaiveCD5pos
ENSG00000237651	1	0	0	0	0	0	0	0
ENSG00000237729	0	0	0	0	-1	0	0	0
ENSG00000237730	0	0	0	0	-1	0	0	0
ENSG00000237753	0	0	0	1	0	0	0	0
ENSG00000237765	0	-1	0	1	0	0	0	0
ENSG00000237773	0	0	0	0	-1	0	0	0
ENSG00000237797	-1	1	0	0	0	0	0	0
ENSG00000237803	0	1	0	0	0	0	0	0
ENSG00000237807	0	0	1	0	0	0	0	0
ENSG00000237819	0	0	1	1	1	0	0	0
ENSG00000237827	0	0	0	-1	1	0	0	0
ENSG00000237852	0	0	-1	0	0	0	0	0
ENSG00000237854	0	0	0	0	0	-1	0	0
ENSG00000237883	0	0	1	0	0	0	0	0
ENSG00000237928	0	-1	1	0	0	0	0	0
ENSG00000237943	0	0	0	0	1	0	0	0
ENSG00000237950	1	0	0	0	0	0	0	0
ENSG00000237973	0	1	0	0	0	0	0	0
ENSG00000237984	0	0	0	0	1	0	0	0
ENSG00000237991	0	1	0	1	-1	0	0	0
ENSG00000238000	-1	0	0	0	0	0	0	0
ENSG00000238005	0	1	0	0	0	0	0	0
ENSG00000238039	1	0	0	0	0	0	0	0
ENSG00000238045	0	-1	0	0	0	0	0	0
ENSG00000238057	-1	0	-1	1	0	0	0	0
ENSG00000238058	0	0	0	1	0	0	0	0
ENSG00000238063	0	0	0	0	-1	-1	0	0
ENSG00000238085	0	0	0	0	-1	0	0	0
ENSG00000238103	0	0	0	0	-1	0	0	0
ENSG00000238105	-1	-1	-1	1	0	0	0	0
ENSG00000238121	0	0	0	1	0	0	0	0
ENSG00000238142	0	1	0	0	0	-1	-1	0
ENSG00000238160	0	0	1	0	0	0	0	0
ENSG00000238164	1	-1	0	0	-1	0	0	0
ENSG00000238172	0	0	0	1	-1	0	0	0
ENSG00000238197	0	0	1	0	0	0	0	0
ENSG00000238266	0	0	0	0	1	0	0	0
ENSG00000238311	0	0	0	-1	0	0	0	0
ENSG00000239005	0	-1	0	-1	0	0	0	0
ENSG00000239198	0	0	0	0	-1	0	0	0
ENSG00000239202	0	-1	1	0	0	0	0	0
ENSG00000239213	0	0	0	1	0	0	0	0
ENSG00000239218	0	0	1	0	0	0	0	0
ENSG00000239227	-1	0	0	1	0	0	0	0
ENSG00000239246	0	1	0	0	-1	0	0	0
ENSG00000239264	0	0	1	0	0	0	0	0
ENSG00000239305	0	-1	0	0	0	0	0	0
ENSG00000239306	0	0	0	1	-1	0	0	0
ENSG00000239374	0	-1	1	0	0	0	0	0
ENSG00000239445	0	1	1	0	0	0	0	0
ENSG00000239470	0	0	0	0	-1	0	0	0
ENSG00000239523	0	0	0	1	0	0	0	0
ENSG00000239527	0	0	0	-1	0	0	0	0
ENSG00000239593	1	0	0	0	0	0	0	0
ENSG00000239636	0	1	0	0	0	0	0	0
ENSG00000239672	0	0	1	1	-1	0	0	0
ENSG00000239697	0	0	0	-1	-1	0	0	0
ENSG00000239701	0	0	0	1	0	0	0	0
ENSG00000239726	0	0	0	0	-1	0	0	0
ENSG00000239732	0	0	0	0	1	0	0	0
ENSG00000239791	0	0	0	1	0	0	0	0
ENSG00000239819	0	0	0	-1	0	0	0	0
ENSG00000239830	0	0	1	0	0	0	0	0
ENSG00000239839	0	0	0	0	1	0	0	0
ENSG00000239910	-1	0	0	0	0	0	0	0
ENSG00000239911	0	1	0	1	-1	0	0	0
ENSG00000239912	0	0	1	0	0	0	0	0
ENSG00000239948	0	0	0	0	0	1	0	0
ENSG00000239951	0	0	0	-1	0	0	0	0
ENSG00000239961	-1	1	0	0	-1	0	0	0
ENSG00000239998	0	0	0	1	0	0	0	0
ENSG00000240036	0	1	0	0	-1	0	0	0
ENSG00000240038	0	-1	1	-1	0	0	-1	0
ENSG00000240065	-1	0	0	0	0	0	0	0
ENSG00000240100	0	-1	0	0	0	0	0	0
ENSG00000240122	0	0	0	1	0	0	0	0
ENSG00000240143	-1	0	0	0	0	0	0	0
ENSG00000240219	-1	-1	0	0	0	0	0	0
ENSG00000240230	0	-1	0	0	0	0	0	0
ENSG00000240235	0	-1	0	0	0	0	0	0
ENSG00000240238	0	0	0	-1	0	0	0	0
ENSG00000240280	0	0	0	1	0	0	0	0
ENSG00000240342	0	0	0	0	-1	0	0	0
ENSG00000240350	-1	1	0	0	0	0	0	0
ENSG00000240376	0	1	0	0	-1	0	0	0
ENSG00000240401	0	0	0	-1	0	0	0	0
ENSG00000240457	0	0	1	0	0	0	0	0
ENSG00000240498	0	0	0	1	0	0	0	0
ENSG00000240505	0	-1	0	-1	0	0	0	0
ENSG00000240540	0	1	0	0	0	0	0	0
ENSG00000240616	0	0	0	0	-1	0	0	0
ENSG00000240624	0	0	0	-1	0	0	0	0
ENSG00000240652	0	0	0	1	-1	0	0	0
ENSG00000240671	0	-1	0	0	0	1	0	0
ENSG00000240673	0	1	0	0	0	0	0	0
ENSG00000240710	0	-1	0	0	0	0	0	0
ENSG00000240770	0	1	0	0	0	0	0	0
ENSG00000240771	1	-1	0	1	0	0	0	0
ENSG00000240859	0	0	1	0	0	0	0	0
ENSG00000240877	0	-1	0	1	0	0	0	0
ENSG00000240891	0	0	0	-1	0	0	0	0
ENSG00000240914	0	0	0	0	-1	0	0	0
ENSG00000240975	0	0	-1	1	-1	0	0	0
ENSG00000240990	0	0	1	0	0	0	0	0
ENSG00000241002	0	0	0	0	-1	0	0	0
ENSG00000241058	0	0	0	1	0	0	0	0
ENSG00000241061	0	0	0	0	-1	0	0	0
ENSG00000241106	0	0	0	-1	0	0	0	0
ENSG00000241163	0	0	0	-1	0	1	0	0
ENSG00000241228	0	1	0	0	0	0	0	0
ENSG00000241233	0	0	0	-1	0	0	0	0
ENSG00000241333	0	0	0	0	-1	0	0	0
ENSG00000241343	0	1	1	0	-1	0	0	0
ENSG00000241351	0	0	0	-1	0	0	0	0
ENSG00000241362	0	1	0	0	0	0	0	0
ENSG00000241370	0	0	0	-1	0	0	0	0
ENSG00000241399	0	1	0	0	0	0	0	0
ENSG00000241411	0	0	0	1	-1	0	0	0
ENSG00000241468	0	0	0	1	0	0	0	0
ENSG00000241525	1	1	1	0	0	0	0	0
ENSG00000241553	-1	0	0	0	0	0	0	0
ENSG00000241563	0	0	0	1	0	0	0	0
ENSG00000241634	0	0	0	1	0	0	0	0
ENSG00000241651	0	1	0	0	0	0	0	0
ENSG00000241666	0	-1	0	0	1	0	0	0
ENSG00000241741	0	1	0	0	-1	0	0	0
ENSG00000241749	0	1	0	0	0	0	0	0
ENSG00000241764	0	0	0	1	0	0	0	0
ENSG00000241772	0	0	0	-1	0	0	0	0
ENSG00000241837	0	0	0	1	0	0	0	0
ENSG00000241911	-1	1	0	0	0	0	0	0
ENSG00000241990	0	0	0	0	-1	0	0	0
ENSG00000242071	0	1	0	0	-1	0	0	0
ENSG00000242086	0	-1	0	1	0	0	0	0
ENSG00000242088	0	0	0	0	-1	0	0	0
ENSG00000242094	0	0	0	-1	0	0	0	0
ENSG00000242100	0	1	0	0	0	0	0	0
ENSG00000242125	0	0	0	0	-1	0	0	0
ENSG00000242137	0	1	0	0	0	0	0	0
ENSG00000242193	0	1	0	0	0	0	0	0
ENSG00000242262	0	0	0	0	-1	0	0	0
ENSG00000242265	0	-1	-1	-1	0	0	0	0
ENSG00000242268	1	0	0	0	0	0	0	0
ENSG00000242299	0	1	0	0	-1	0	0	0
ENSG00000242358	0	0	0	0	-1	0	0	0
ENSG00000242372	0	0	0	1	0	0	0	0
ENSG00000242412	0	0	0	0	1	0	0	0
ENSG00000242445	0	0	0	1	0	0	0	0
ENSG00000242477	0	1	0	0	0	0	0	0
ENSG00000242516	1	0	1	0	1	0	0	0
ENSG00000242550	-1	1	0	0	1	0	0	0
ENSG00000242574	-1	0	0	-1	0	0	0	0
ENSG00000242607	0	0	0	1	0	0	0	0
ENSG00000242628	0	0	1	0	0	0	0	0
ENSG00000242715	0	1	1	0	0	0	0	0
ENSG00000242732	1	0	1	0	0	0	0	0
ENSG00000242779	0	1	0	0	0	0	-1	0
ENSG00000242810	-1	1	0	0	0	0	0	0
ENSG00000242861	0	0	1	-1	-1	-1	0	0
ENSG00000242979	1	0	0	0	0	0	0	0
ENSG00000242999	0	0	-1	0	0	0	0	0
ENSG00000243014	0	0	-1	0	0	0	0	0
ENSG00000243056	0	0	0	0	-1	0	0	0
ENSG00000243147	-1	1	0	0	0	0	0	0
ENSG00000243150	0	0	0	1	0	0	0	0
ENSG00000243156	0	0	-1	0	0	0	0	0
ENSG00000243175	0	-1	0	0	0	0	0	0
ENSG00000243199	0	1	0	0	-1	0	0	0
ENSG00000243225	0	1	0	0	0	0	0	0
ENSG00000243279	0	0	0	1	0	0	0	0
ENSG00000243280	0	0	0	1	0	0	0	0
ENSG00000243304	0	0	0	1	0	0	0	0
ENSG00000243335	0	-1	0	0	0	0	0	0
ENSG00000243364	0	0	0	-1	1	0	0	0
ENSG00000243422	0	0	1	1	0	0	0	0
ENSG00000243449	0	1	0	-1	0	0	0	0
ENSG00000243477	1	0	1	0	-1	0	0	0
ENSG00000243478	0	-1	0	1	1	0	0	0
ENSG00000243491	0	0	-1	1	0	0	0	0
ENSG00000243498	0	0	0	0	-1	0	0	0
ENSG00000243499	0	1	0	0	0	0	0	0
ENSG00000243517	0	0	0	0	-1	0	0	0
ENSG00000243609	0	0	0	1	0	0	0	0
ENSG00000243642	0	-1	0	1	0	0	0	0
ENSG00000243646	0	0	-1	0	0	0	0	0
ENSG00000243667	0	0	0	1	0	0	0	0
ENSG00000243678	0	0	0	0	-1	0	0	0
ENSG00000243679	0	0	0	-1	0	0	0	0
ENSG00000243701	0	0	1	0	0	0	0	0
ENSG00000243704	0	0	-1	0	0	0	0	0
ENSG00000243742	0	0	0	1	0	0	0	0
ENSG00000243753	0	-1	0	-1	0	0	0	0
ENSG00000243802	0	1	0	0	0	0	0	0
ENSG00000243822	0	0	0	-1	0	0	0	0
ENSG00000243824	0	1	0	1	-1	0	0	0
ENSG00000243830	0	1	0	0	0	0	0	0
ENSG00000243836	0	0	-1	1	0	0	0	0
ENSG00000243926	0	0	1	0	-1	0	0	0
ENSG00000243927	-1	0	-1	0	1	0	0	0
ENSG00000244005	0	1	0	0	0	0	0	0
ENSG00000244019	1	0	0	0	0	0	0	0
ENSG00000244026	0	0	0	0	-1	0	0	0
ENSG00000244036	1	0	0	0	0	0	0	0
ENSG00000244038	-1	1	0	0	0	0	0	0
ENSG00000244040	1	0	1	0	0	0	0	0
ENSG00000244041	1	0	0	0	0	0	0	0
ENSG00000244131	0	0	0	1	0	0	0	0
ENSG00000244184	0	0	0	1	0	0	0	0
ENSG00000244192	0	1	0	0	-1	0	0	0
ENSG00000244219	0	0	0	0	-1	0	0	0
ENSG00000244239	1	1	0	0	0	0	0	0
ENSG00000244242	-1	1	0	0	0	0	0	0
ENSG00000244244	0	0	1	0	0	0	0	0
ENSG00000244245	0	0	0	0	-1	0	0	0
ENSG00000244273	-1	1	0	0	0	0	0	0
ENSG00000244280	1	0	0	0	0	0	0	0
ENSG00000244300	1	0	1	0	0	0	0	0
ENSG00000244301	0	-1	0	1	1	0	0	0
ENSG00000244313	0	0	0	0	-1	0	0	0
ENSG00000244331	0	0	0	0	-1	0	0	0
ENSG00000244332	0	0	0	1	0	0	0	0
ENSG00000244405	0	1	0	0	1	0	0	0
ENSG00000244459	1	0	0	0	0	0	0	0
ENSG00000244462	0	0	0	1	0	0	0	0
ENSG00000244476	1	0	1	0	0	0	0	0
ENSG00000244480	0	0	0	0	-1	0	0	0
ENSG00000244482	0	0	0	-1	0	0	0	0
ENSG00000244485	0	0	0	0	-1	0	0	0
ENSG00000244513	0	0	0	1	0	0	0	0
ENSG00000244534	0	0	-1	-1	1	0	0	0
ENSG00000244538	0	0	0	0	-1	0	0	0
ENSG00000244582	0	0	0	0	-1	0	0	0
ENSG00000244618	1	0	0	0	0	0	0	0
ENSG00000244620	0	0	1	0	0	0	0	0
ENSG00000244627	0	0	-1	0	0	0	0	0
ENSG00000244668	0	-1	1	0	0	0	0	0
ENSG00000244671	0	0	-1	0	0	0	0	0
ENSG00000244682	0	0	0	-1	0	0	0	0
ENSG00000244691	0	0	1	0	0	0	0	0
ENSG00000244701	0	0	0	0	-1	0	0	0
ENSG00000244720	-1	0	0	0	0	0	0	0
ENSG00000244722	0	0	0	0	-1	0	0	0
ENSG00000244734	0	0	0	0	1	0	0	0
ENSG00000244754	0	0	0	-1	0	0	0	0
ENSG00000244879	1	-1	0	0	0	0	0	0
ENSG00000245008	1	0	0	0	0	0	0	0
ENSG00000245017	0	0	-1	0	0	0	0	0
ENSG00000245067	0	0	1	0	0	0	0	0
ENSG00000245164	-1	0	0	0	0	0	0	0
ENSG00000245213	0	0	0	1	0	0	0	0
ENSG00000245322	0	0	1	0	0	0	0	0
ENSG00000245330	1	0	0	0	0	0	0	0
ENSG00000245385	0	0	0	-1	0	0	0	0
ENSG00000245466	0	0	0	-1	0	0	0	0
ENSG00000245482	0	0	-1	1	0	0	0	0
ENSG00000245532	1	-1	1	-1	-1	1	0	0
ENSG00000245534	0	0	0	1	0	0	0	0
ENSG00000245556	0	0	1	0	-1	0	0	0
ENSG00000245614	0	0	0	1	0	0	0	0
ENSG00000245694	0	0	0	1	0	1	0	0
ENSG00000245719	0	0	-1	0	0	0	0	0
ENSG00000245812	-1	-1	0	1	0	0	0	0
ENSG00000245848	0	1	0	0	0	1	0	0
ENSG00000245849	1	-1	-1	1	0	0	0	0
ENSG00000245857	0	1	1	0	0	0	0	0
ENSG00000245888	0	0	0	1	-1	0	0	0
ENSG00000245904	0	-1	-1	-1	0	0	0	0
ENSG00000245910	0	0	0	1	0	0	0	0
ENSG00000245937	0	0	0	0	-1	0	0	0
ENSG00000245954	-1	0	0	0	0	0	0	0
ENSG00000245975	0	0	1	0	0	0	0	0
ENSG00000246089	0	0	0	1	0	0	0	0
ENSG00000246100	0	1	0	0	0	0	0	0
ENSG00000246263	1	0	0	0	0	0	0	0
ENSG00000246283	0	0	0	1	0	0	0	0
ENSG00000246331	0	0	0	-1	0	0	0	0
ENSG00000246366	0	0	0	1	0	0	0	0
ENSG00000246465	0	1	0	0	0	0	0	0
ENSG00000246528	0	0	0	0	-1	0	0	0
ENSG00000246582	1	0	0	0	-1	0	0	0
ENSG00000246596	0	0	-1	0	0	0	0	0
ENSG00000246627	0	1	0	0	0	0	0	0
ENSG00000246695	0	1	0	1	0	0	0	0
ENSG00000246705	0	0	0	1	1	0	0	0
ENSG00000246731	0	0	1	0	-1	0	0	0
ENSG00000246790	0	0	0	0	0	0	-1	0
ENSG00000246859	-1	0	-1	1	1	0	0	0
ENSG00000246898	-1	1	1	0	0	0	0	0
ENSG00000246982	0	-1	0	0	0	0	0	0
ENSG00000246985	0	-1	1	1	0	0	0	0
ENSG00000247092	0	0	0	1	-1	0	0	0
ENSG00000247095	0	0	-1	0	1	0	0	0
ENSG00000247121	0	0	0	1	-1	0	0	0
ENSG00000247131	0	0	1	0	0	0	0	0
ENSG00000247151	0	0	0	1	0	0	0	0
ENSG00000247157	0	0	1	0	0	0	0	0
ENSG00000247271	0	0	0	1	0	0	0	0
ENSG00000247287	0	0	1	1	0	0	0	0
ENSG00000247315	0	0	0	0	1	0	0	0
ENSG00000247317	0	0	0	-1	0	0	0	0
ENSG00000247400	0	0	0	1	0	0	0	0
ENSG00000247516	0	0	1	1	0	0	0	0
ENSG00000247556	0	0	-1	1	1	0	0	0
ENSG00000247626	0	0	0	1	-1	0	0	0
ENSG00000247675	-1	0	-1	1	0	0	0	0
ENSG00000247774	-1	0	-1	0	0	0	0	0
ENSG00000247828	0	0	0	1	0	0	0	0
ENSG00000247853	0	0	0	0	0	-1	0	0
ENSG00000247982	-1	1	0	-1	-1	0	0	0
ENSG00000248008	0	0	0	1	0	0	0	0
ENSG00000248015	0	0	1	1	0	0	0	0
ENSG00000248019	0	-1	0	-1	0	0	0	0
ENSG00000248092	0	0	0	1	0	0	0	0
ENSG00000248099	0	0	0	0	0	-1	-1	0
ENSG00000248124	0	0	-1	0	0	0	0	0
ENSG00000248161	0	0	0	1	0	0	0	0
ENSG00000248275	0	0	0	1	-1	0	0	0
ENSG00000248309	0	0	0	0	-1	0	0	0
ENSG00000248323	0	0	0	-1	0	0	0	0
ENSG00000248334	0	0	1	0	0	0	1	0
ENSG00000248429	1	0	0	-1	1	0	0	0
ENSG00000248487	0	1	0	1	-1	0	0	0
ENSG00000248489	0	0	0	0	-1	0	0	0
ENSG00000248538	1	0	0	0	0	0	0	0
ENSG00000248593	0	0	0	0	1	0	0	0
ENSG00000248626	0	0	1	0	0	0	0	0
ENSG00000248663	1	0	0	0	0	0	0	0
ENSG00000248693	0	0	1	0	0	0	0	0
ENSG00000248703	0	1	0	0	0	0	0	0
ENSG00000248774	0	0	0	1	0	0	0	0
ENSG00000248780	0	0	-1	0	0	0	0	0
ENSG00000248787	1	0	0	0	0	0	0	0
ENSG00000248840	0	0	1	0	0	0	0	0
ENSG00000248858	-1	0	0	0	0	0	0	0
ENSG00000248863	0	0	0	-1	0	0	0	0
ENSG00000248890	-1	0	0	0	1	1	1	0
ENSG00000248936	-1	0	0	0	0	0	0	0
ENSG00000248968	-1	0	0	0	0	0	0	0
ENSG00000248988	-1	0	0	0	0	0	0	0
ENSG00000248994	0	-1	0	0	0	0	0	0
ENSG00000249042	0	1	1	0	0	0	0	0
ENSG00000249087	1	0	1	1	0	0	0	0
ENSG00000249096	0	-1	0	1	0	0	0	0
ENSG00000249115	0	0	0	1	-1	0	0	0
ENSG00000249119	0	0	0	0	1	0	0	0
ENSG00000249141	0	0	1	0	0	0	0	0
ENSG00000249242	1	1	1	0	0	0	0	0
ENSG00000249249	0	0	0	1	-1	0	0	0
ENSG00000249252	0	0	-1	0	0	0	0	0
ENSG00000249274	0	-1	1	0	0	0	0	0
ENSG00000249307	0	1	0	0	0	0	0	0
ENSG00000249637	0	0	0	1	0	0	0	0
ENSG00000249700	0	0	1	0	0	0	0	0
ENSG00000249738	0	0	-1	0	1	0	0	0
ENSG00000249825	0	-1	1	0	0	0	0	0
ENSG00000249881	0	-1	0	0	1	0	0	0
ENSG00000249884	0	0	1	0	0	0	0	0
ENSG00000249926	0	1	0	0	0	0	0	0
ENSG00000249992	-1	1	0	0	0	0	0	0
ENSG00000250073	1	0	0	0	0	0	0	0
ENSG00000250081	0	0	0	1	0	0	0	0
ENSG00000250125	1	0	0	0	0	0	0	0
ENSG00000250130	0	0	-1	0	0	0	0	0
ENSG00000250197	0	0	-1	1	0	0	0	0
ENSG00000250222	0	0	0	1	0	0	0	0
ENSG00000250260	1	0	0	0	0	0	0	0
ENSG00000250280	0	1	1	0	0	0	0	0
ENSG00000250305	-1	1	0	0	0	0	0	0
ENSG00000250309	1	0	0	0	0	0	0	0
ENSG00000250312	0	0	0	1	0	0	0	0
ENSG00000250321	0	1	0	0	-1	0	0	0
ENSG00000250361	1	0	0	0	1	0	0	0
ENSG00000250366	0	0	-1	-1	0	1	0	0
ENSG00000250397	0	0	0	1	0	0	0	0
ENSG00000250479	0	0	0	0	-1	0	0	0
ENSG00000250510	0	0	1	0	0	0	0	0
ENSG00000250548	0	-1	1	0	0	0	0	0
ENSG00000250565	0	0	0	-1	0	0	0	0
ENSG00000250616	0	0	0	1	0	0	0	0
ENSG00000250641	0	1	0	0	0	0	0	0
ENSG00000250643	0	1	0	1	0	0	0	0
ENSG00000250654	0	0	0	1	-1	0	0	0
ENSG00000250673	0	0	0	0	0	-1	-1	0
ENSG00000250686	0	1	0	0	0	0	0	0
ENSG00000250722	0	1	1	0	1	0	0	0
ENSG00000250850	-1	0	1	-1	-1	0	0	0
ENSG00000250859	-1	0	0	0	0	0	0	0
ENSG00000250899	0	0	0	1	0	0	0	0
ENSG00000250900	0	0	0	1	0	0	0	0
ENSG00000250966	0	0	-1	0	0	0	0	0
ENSG00000250982	0	0	1	0	0	0	0	0
ENSG00000250988	0	0	0	1	0	0	0	0
ENSG00000250999	0	0	1	1	0	0	0	0
ENSG00000251002	0	1	0	0	0	0	0	0
ENSG00000251034	0	-1	1	0	0	0	0	0
ENSG00000251141	1	0	0	0	0	0	0	0
ENSG00000251194	0	1	0	0	0	0	0	0
ENSG00000251221	-1	0	0	1	0	0	0	0
ENSG00000251230	0	0	1	0	0	0	0	0
ENSG00000251322	0	0	1	1	0	0	0	0
ENSG00000251348	0	1	0	0	0	0	0	0
ENSG00000251381	-1	1	0	0	0	0	0	0
ENSG00000251411	0	0	0	1	0	0	0	0
ENSG00000251417	0	1	0	0	0	0	0	0
ENSG00000251443	1	0	0	0	0	0	0	0
ENSG00000251474	1	-1	0	0	0	0	0	0
ENSG00000251503	0	0	0	1	0	0	0	0
ENSG00000251513	0	0	0	-1	-1	0	0	0
ENSG00000251562	0	0	0	-1	0	0	0	0
ENSG00000251600	0	-1	1	0	0	0	0	0
ENSG00000251602	0	0	0	1	1	0	0	0
ENSG00000251669	0	1	0	0	0	0	0	0
ENSG00000251726	-1	0	0	0	0	0	0	0
ENSG00000252367	-1	0	0	1	0	0	0	0
ENSG00000252542	0	0	0	0	-1	0	0	0
ENSG00000252690	0	0	0	1	0	0	0	0
ENSG00000252962	0	-1	0	0	0	0	0	0
ENSG00000253134	0	-1	0	0	0	0	0	0
ENSG00000253187	0	0	1	1	0	0	0	0
ENSG00000253250	0	0	0	0	1	-1	0	0
ENSG00000253293	0	1	1	1	0	0	0	0
ENSG00000253304	0	0	-1	0	0	0	0	0
ENSG00000253352	0	-1	0	0	0	0	0	0
ENSG00000253365	0	0	0	1	0	0	0	0
ENSG00000253372	0	-1	0	0	0	0	0	0
ENSG00000253395	0	-1	0	0	0	0	0	0
ENSG00000253399	0	-1	1	0	0	0	0	0
ENSG00000253404	1	0	0	0	0	0	0	0
ENSG00000253449	-1	0	0	0	0	0	0	0
ENSG00000253490	0	0	0	-1	1	0	0	0
ENSG00000253520	0	0	1	1	0	0	0	0
ENSG00000253522	0	0	1	1	0	0	0	0
ENSG00000253535	0	0	0	0	-1	0	0	0
ENSG00000253552	0	0	0	-1	1	0	0	0
ENSG00000253586	0	0	0	-1	0	0	0	0
ENSG00000253598	1	0	0	0	0	0	0	0
ENSG00000253608	0	0	1	0	0	0	0	0
ENSG00000253626	-1	0	0	1	0	0	0	0
ENSG00000253653	-1	-1	0	0	0	1	1	0
ENSG00000253669	0	0	1	0	-1	0	0	0
ENSG00000253673	0	-1	-1	1	0	0	0	0
ENSG00000253686	0	0	1	0	0	0	0	0
ENSG00000253692	0	0	0	0	0	-1	0	0
ENSG00000253716	0	0	0	1	-1	0	0	0
ENSG00000253729	-1	0	0	1	0	0	0	0
ENSG00000253730	1	0	0	0	0	0	0	0
ENSG00000253731	0	0	0	1	0	0	0	0
ENSG00000253764	0	0	1	1	0	0	0	0
ENSG00000253767	1	0	0	0	0	0	0	0
ENSG00000253792	0	0	-1	1	0	0	0	0
ENSG00000253809	0	0	0	0	0	0	-1	0
ENSG00000253878	0	-1	1	0	0	0	0	0
ENSG00000253948	0	0	0	1	-1	0	0	0
ENSG00000253982	0	0	0	0	1	0	0	0
ENSG00000253983	0	-1	1	0	0	0	0	0
ENSG00000253989	-1	0	1	0	0	0	0	0
ENSG00000254004	0	0	0	1	0	0	0	0
ENSG00000254029	0	0	-1	0	0	0	0	0
ENSG00000254030	0	-1	-1	0	0	0	0	0
ENSG00000254056	0	0	1	0	0	0	0	0
ENSG00000254087	1	1	-1	-1	0	0	0	0
ENSG00000254093	0	0	0	1	-1	0	0	0
ENSG00000254109	1	1	0	0	0	0	0	0
ENSG00000254122	1	0	0	0	0	0	0	0
ENSG00000254139	1	0	0	0	0	0	0	0
ENSG00000254211	0	0	1	0	0	0	0	0
ENSG00000254314	-1	1	0	0	0	0	0	0
ENSG00000254319	0	0	0	1	0	0	0	0
ENSG00000254325	0	0	-1	-1	0	0	0	0
ENSG00000254333	0	1	0	0	0	0	0	0
ENSG00000254338	0	0	-1	0	1	0	0	0
ENSG00000254343	0	1	1	0	0	0	0	0
ENSG00000254350	0	-1	0	1	0	0	0	0
ENSG00000254369	0	1	1	0	0	0	0	0
ENSG00000254389	0	1	1	0	0	0	0	0
ENSG00000254409	0	0	1	0	0	0	0	0
ENSG00000254415	0	1	0	-1	-1	0	0	0
ENSG00000254420	0	-1	1	0	0	0	0	0
ENSG00000254453	0	1	1	0	0	0	0	0
ENSG00000254480	1	0	0	0	0	0	0	0
ENSG00000254489	0	-1	1	0	0	0	0	0
ENSG00000254505	0	0	-1	0	0	0	0	0
ENSG00000254521	-1	1	0	0	0	0	0	0
ENSG00000254531	0	-1	1	0	0	0	0	0
ENSG00000254585	1	0	0	0	0	0	0	0
ENSG00000254602	0	0	1	0	0	0	0	0
ENSG00000254614	1	0	0	0	0	0	0	0
ENSG00000254635	0	0	0	0	-1	0	0	0
ENSG00000254665	0	1	0	0	0	0	0	0
ENSG00000254682	1	0	1	0	-1	0	0	0
ENSG00000254709	0	-1	-1	0	0	0	0	0
ENSG00000254718	0	0	0	1	-1	0	1	0
ENSG00000254726	0	0	0	1	0	0	0	0
ENSG00000254731	0	0	1	0	0	0	0	0
ENSG00000254759	0	0	0	1	0	0	0	0
ENSG00000254777	0	-1	1	0	0	0	0	0
ENSG00000254780	-1	0	0	0	1	0	0	0
ENSG00000254787	0	0	-1	1	0	0	0	0
ENSG00000254802	0	0	0	1	0	0	0	0
ENSG00000254815	0	0	0	-1	0	0	0	0
ENSG00000254872	0	0	1	0	0	0	0	0
ENSG00000254887	0	0	-1	-1	0	0	0	0
ENSG00000254951	0	-1	1	0	0	0	0	0
ENSG00000254952	0	0	-1	0	1	0	0	0
ENSG00000255031	0	0	0	1	0	0	0	0
ENSG00000255045	1	0	0	0	0	0	0	0
ENSG00000255050	0	0	0	1	0	0	0	0
ENSG00000255112	0	0	0	-1	0	0	0	0
ENSG00000255121	0	0	0	1	0	0	0	0
ENSG00000255135	0	0	0	1	0	0	0	0
ENSG00000255145	1	1	0	0	0	0	0	0
ENSG00000255150	0	0	0	1	0	0	0	0
ENSG00000255152	0	0	0	1	0	0	0	0
ENSG00000255160	0	0	-1	1	0	0	0	0
ENSG00000255182	0	0	1	0	-1	0	0	0
ENSG00000255197	0	1	0	0	0	0	0	0
ENSG00000255198	0	0	-1	0	0	0	0	0
ENSG00000255200	1	0	-1	0	0	0	0	0
ENSG00000255240	0	1	0	-1	0	0	0	0
ENSG00000255273	0	0	-1	1	0	0	0	0
ENSG00000255274	0	0	0	0	-1	0	0	0
ENSG00000255284	0	0	0	1	0	0	0	0
ENSG00000255291	0	0	0	1	0	0	0	0
ENSG00000255326	0	0	1	0	0	0	0	0
ENSG00000255328	0	0	1	0	0	0	0	0
ENSG00000255337	0	0	0	1	0	0	0	0
ENSG00000255384	0	-1	0	0	0	0	0	0
ENSG00000255423	0	0	0	0	1	0	0	0
ENSG00000255428	0	-1	0	0	0	0	0	0
ENSG00000255441	0	0	0	1	0	0	0	0
ENSG00000255468	0	0	0	1	0	0	0	0
ENSG00000255517	0	0	0	0	-1	0	0	0
ENSG00000255520	0	-1	0	0	0	0	0	0
ENSG00000255571	0	1	0	0	0	0	0	0
ENSG00000255581	0	1	0	0	0	0	0	0
ENSG00000255587	0	1	0	0	0	0	0	0
ENSG00000255595	0	0	0	0	0	-1	0	0
ENSG00000255642	0	1	0	0	0	0	0	0
ENSG00000255717	0	0	0	0	-1	0	0	0
ENSG00000255733	0	0	0	0	0	-1	0	0
ENSG00000255760	0	0	-1	0	0	0	0	0
